SCHOOL_DSTRCT_NM,TEST_CMPNT_TYP_NM,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER,Year,Pass Rate,County
Effingham County,Physics 1,21.0,7.0,2022,0.3333333333333333,Effingham
Effingham County,Spanish Language,14.0,1.0,2022,0.07142857142857142,Effingham
Effingham County,Statistics,69.0,25.0,2022,0.36231884057971014,Effingham
Effingham County,U.S. History,85.0,24.0,2022,0.2823529411764706,Effingham
Elbert County,ALL Subjects,123.0,29.0,2022,0.23577235772357724,Elbert
Elbert County,Economics: Macro,25.0,7.0,2022,0.28,Elbert
Elbert County,Eng. Language & Comp,54.0,14.0,2022,0.25925925925925924,Elbert
Elbert County,Environmental Science,24.0,5.0,2022,0.20833333333333334,Elbert
Elbert County,Statistics,14.0,3.0,2022,0.21428571428571427,Elbert
Emanuel County,ALL Subjects,25.0,2.0,2022,0.08,Emanuel
Emanuel County,U.S. History,25.0,2.0,2022,0.08,Emanuel
Fannin County,ALL Subjects,73.0,51.0,2022,0.6986301369863014,Fannin
Fannin County,Eng. Language & Comp,18.0,15.0,2022,0.8333333333333334,Fannin
Fannin County,Geography: Human,14.0,7.0,2022,0.5,Fannin
Fannin County,Gov. & Pol. U.S.,18.0,9.0,2022,0.5,Fannin
Fannin County,U.S. History,15.0,13.0,2022,0.8666666666666667,Fannin
Fayette County,ALL Subjects,3924.0,2863.0,2022,0.7296126401630989,Fayette
Fayette County,Art History,55.0,47.0,2022,0.8545454545454545,Fayette
Fayette County,Art: Studio Drawing,21.0,21.0,2022,1.0,Fayette
Fayette County,Biology,140.0,127.0,2022,0.9071428571428571,Fayette
Fayette County,Calculus A,190.0,138.0,2022,0.7263157894736842,Fayette
Fayette County,Calculus BC,134.0,104.0,2022,0.7761194029850746,Fayette
Fayette County,Capstone,42.0,41.0,2022,0.9761904761904762,Fayette
Fayette County,Capstone Research,68.0,57.0,2022,0.8382352941176471,Fayette
Fayette County,Chemistry,82.0,44.0,2022,0.5365853658536586,Fayette
Fayette County,Computer Science A,93.0,63.0,2022,0.6774193548387096,Fayette
Fayette County,Computer Science Principles,120.0,89.0,2022,0.7416666666666667,Fayette
Fayette County,Economics: Micro,155.0,108.0,2022,0.6967741935483871,Fayette
Fayette County,Eng. Language & Comp,267.0,200.0,2022,0.7490636704119851,Fayette
Fayette County,Eng. Literature & Comp,190.0,176.0,2022,0.9263157894736842,Fayette
Fayette County,Environmental Science,180.0,136.0,2022,0.7555555555555555,Fayette
Fayette County,European History,68.0,53.0,2022,0.7794117647058824,Fayette
Fayette County,Geography: Human,325.0,214.0,2022,0.6584615384615384,Fayette
Fayette County,Gov. & Pol. U.S.,115.0,85.0,2022,0.7391304347826086,Fayette
Fayette County,Physics 1,201.0,95.0,2022,0.472636815920398,Fayette
Fayette County,Physics 2,40.0,34.0,2022,0.85,Fayette
Fayette County,Physics C: Mechanics,27.0,22.0,2022,0.8148148148148148,Fayette
Fayette County,Psychology,372.0,209.0,2022,0.5618279569892473,Fayette
Fayette County,Spanish Language,45.0,42.0,2022,0.9333333333333333,Fayette
Fayette County,Statistics,246.0,194.0,2022,0.7886178861788617,Fayette
Fayette County,U.S. History,265.0,192.0,2022,0.7245283018867924,Fayette
Fayette County,World History,467.0,358.0,2022,0.7665952890792291,Fayette
Floyd County,ALL Subjects,567.0,307.0,2022,0.5414462081128748,Floyd
Floyd County,Biology,11.0,5.0,2022,0.45454545454545453,Floyd
Floyd County,Calculus A,11.0,4.0,2022,0.36363636363636365,Floyd
Floyd County,Capstone,65.0,63.0,2022,0.9692307692307692,Floyd
Floyd County,Capstone Research,47.0,35.0,2022,0.7446808510638298,Floyd
Floyd County,Computer Science A,15.0,6.0,2022,0.4,Floyd
Floyd County,Computer Science Principles,10.0,5.0,2022,0.5,Floyd
Floyd County,Eng. Language & Comp,91.0,42.0,2022,0.46153846153846156,Floyd
Floyd County,Eng. Literature & Comp,70.0,64.0,2022,0.9142857142857143,Floyd
Floyd County,Environmental Science,15.0,6.0,2022,0.4,Floyd
Floyd County,European History,15.0,4.0,2022,0.26666666666666666,Floyd
Floyd County,Geography: Human,42.0,15.0,2022,0.35714285714285715,Floyd
Floyd County,Physics 1,21.0,5.0,2022,0.23809523809523808,Floyd
Floyd County,Psychology,15.0,8.0,2022,0.5333333333333333,Floyd
Floyd County,Statistics,34.0,16.0,2022,0.47058823529411764,Floyd
Floyd County,U.S. History,93.0,21.0,2022,0.22580645161290322,Floyd
Forsyth County,ALL Subjects,10283.0,8142.0,2022,0.7917922785179422,Forsyth
Forsyth County,Art History,27.0,25.0,2022,0.9259259259259259,Forsyth
Forsyth County,Art: Studio 2-D Design,61.0,58.0,2022,0.9508196721311475,Forsyth
Forsyth County,Art: Studio 3-D Design,12.0,11.0,2022,0.9166666666666666,Forsyth
Forsyth County,Art: Studio Drawing,24.0,24.0,2022,1.0,Forsyth
Forsyth County,Biology,425.0,407.0,2022,0.9576470588235294,Forsyth
Forsyth County,Calculus A,297.0,235.0,2022,0.7912457912457912,Forsyth
Forsyth County,Calculus BC,342.0,316.0,2022,0.9239766081871345,Forsyth
Forsyth County,Capstone,169.0,164.0,2022,0.9704142011834319,Forsyth
Forsyth County,Capstone Research,136.0,117.0,2022,0.8602941176470589,Forsyth
Forsyth County,Chemistry,252.0,227.0,2022,0.9007936507936508,Forsyth
Forsyth County,Chinese Lang. & Culture,10.0,9.0,2022,0.9,Forsyth
Forsyth County,Computer Science A,278.0,131.0,2022,0.4712230215827338,Forsyth
Forsyth County,Computer Science Principles,604.0,481.0,2022,0.7963576158940397,Forsyth
Forsyth County,Economics: Macro,67.0,49.0,2022,0.7313432835820896,Forsyth
Forsyth County,Economics: Micro,456.0,356.0,2022,0.7807017543859649,Forsyth
Forsyth County,Eng. Language & Comp,858.0,696.0,2022,0.8111888111888111,Forsyth
Forsyth County,Eng. Literature & Comp,316.0,296.0,2022,0.9367088607594937,Forsyth
Forsyth County,Environmental Science,557.0,398.0,2022,0.7145421903052065,Forsyth
Forsyth County,European History,42.0,37.0,2022,0.8809523809523809,Forsyth
Forsyth County,Geography: Human,965.0,824.0,2022,0.8538860103626943,Forsyth
Forsyth County,Gov. & Pol. U.S.,428.0,310.0,2022,0.7242990654205608,Forsyth
Forsyth County,Music Theory,17.0,10.0,2022,0.5882352941176471,Forsyth
Forsyth County,Physics 1,326.0,178.0,2022,0.5460122699386503,Forsyth
Forsyth County,Physics 2,29.0,25.0,2022,0.8620689655172413,Forsyth
Forsyth County,Physics C: Elec & Magnetism,40.0,30.0,2022,0.75,Forsyth
Forsyth County,Physics C: Mechanics,181.0,150.0,2022,0.8287292817679558,Forsyth
Forsyth County,Psychology,842.0,583.0,2022,0.6923990498812351,Forsyth
Forsyth County,Spanish Language,131.0,118.0,2022,0.9007633587786259,Forsyth
Forsyth County,Spanish Literature,19.0,17.0,2022,0.8947368421052632,Forsyth
Forsyth County,Statistics,535.0,440.0,2022,0.822429906542056,Forsyth
Forsyth County,U.S. History,878.0,588.0,2022,0.6697038724373576,Forsyth
Forsyth County,World History,940.0,822.0,2022,0.874468085106383,Forsyth
Gilmer County,ALL Subjects,186.0,120.0,2022,0.6451612903225806,Gilmer
Gilmer County,Biology,20.0,15.0,2022,0.75,Gilmer
Gilmer County,Chemistry,13.0,7.0,2022,0.5384615384615384,Gilmer
Gilmer County,Eng. Language & Comp,20.0,7.0,2022,0.35,Gilmer
Gilmer County,Eng. Literature & Comp,11.0,11.0,2022,1.0,Gilmer
Gilmer County,Environmental Science,13.0,9.0,2022,0.6923076923076923,Gilmer
Gilmer County,Geography: Human,16.0,14.0,2022,0.875,Gilmer
Gilmer County,Statistics,11.0,7.0,2022,0.6363636363636364,Gilmer
Gilmer County,U.S. History,36.0,17.0,2022,0.4722222222222222,Gilmer
Gilmer County,World History,28.0,20.0,2022,0.7142857142857143,Gilmer
Glynn County,ALL Subjects,1248.0,749.0,2022,0.6001602564102564,Glynn
Glynn County,Art History,10.0,7.0,2022,0.7,Glynn
Glynn County,Biology,34.0,32.0,2022,0.9411764705882353,Glynn
Glynn County,Calculus A,14.0,10.0,2022,0.7142857142857143,Glynn
Glynn County,Calculus BC,22.0,19.0,2022,0.8636363636363636,Glynn
Glynn County,Capstone,123.0,102.0,2022,0.8292682926829268,Glynn
Glynn County,Capstone Research,67.0,44.0,2022,0.6567164179104478,Glynn
Glynn County,Chemistry,14.0,4.0,2022,0.2857142857142857,Glynn
Glynn County,Computer Science Principles,39.0,27.0,2022,0.6923076923076923,Glynn
Glynn County,Economics: Macro,20.0,12.0,2022,0.6,Glynn
Glynn County,Economics: Micro,69.0,28.0,2022,0.4057971014492754,Glynn
Glynn County,Eng. Language & Comp,105.0,60.0,2022,0.5714285714285714,Glynn
Glynn County,Eng. Literature & Comp,17.0,15.0,2022,0.8823529411764706,Glynn
Glynn County,Environmental Science,61.0,29.0,2022,0.47540983606557374,Glynn
Glynn County,Geography: Human,55.0,43.0,2022,0.7818181818181819,Glynn
Glynn County,Gov. & Pol. Comp,19.0,15.0,2022,0.7894736842105263,Glynn
Glynn County,Gov. & Pol. U.S.,181.0,83.0,2022,0.4585635359116022,Glynn
Glynn County,Physics 1,18.0,7.0,2022,0.3888888888888889,Glynn
Glynn County,Psychology,56.0,15.0,2022,0.26785714285714285,Glynn
Glynn County,Statistics,72.0,45.0,2022,0.625,Glynn
Glynn County,U.S. History,113.0,53.0,2022,0.4690265486725664,Glynn
Glynn County,World History,118.0,82.0,2022,0.6949152542372882,Glynn
Gordon County,ALL Subjects,109.0,58.0,2022,0.5321100917431193,Gordon
Gordon County,Calculus A,11.0,3.0,2022,0.2727272727272727,Gordon
Gordon County,Economics: Macro,11.0,6.0,2022,0.5454545454545454,Gordon
Gordon County,Eng. Literature & Comp,14.0,13.0,2022,0.9285714285714286,Gordon
Gordon County,Environmental Science,31.0,15.0,2022,0.4838709677419355,Gordon
Gordon County,U.S. History,27.0,14.0,2022,0.5185185185185185,Gordon
Grady County,ALL Subjects,197.0,37.0,2022,0.18781725888324874,Grady
Grady County,Calculus A,21.0,3.0,2022,0.14285714285714285,Grady
Grady County,Eng. Language & Comp,36.0,12.0,2022,0.3333333333333333,Grady
Grady County,Psychology,48.0,4.0,2022,0.08333333333333333,Grady
Grady County,World History,48.0,12.0,2022,0.25,Grady
Greene County,ALL Subjects,95.0,16.0,2022,0.16842105263157894,Greene
Greene County,Biology,14.0,1.0,2022,0.07142857142857142,Greene
Greene County,Eng. Literature & Comp,20.0,8.0,2022,0.4,Greene
Greene County,Spanish Language,11.0,6.0,2022,0.5454545454545454,Greene
Greene County,U.S. History,17.0,1.0,2022,0.058823529411764705,Greene
Gwinnett County,ALL Subjects,24544.0,16567.0,2022,0.67499185136897,Gwinnett
Gwinnett County,Art History,59.0,39.0,2022,0.6610169491525424,Gwinnett
Gwinnett County,Art: Studio 2-D Design,115.0,113.0,2022,0.9826086956521739,Gwinnett
Gwinnett County,Art: Studio 3-D Design,21.0,20.0,2022,0.9523809523809523,Gwinnett
Gwinnett County,Art: Studio Drawing,82.0,76.0,2022,0.926829268292683,Gwinnett
Gwinnett County,Biology,1138.0,956.0,2022,0.8400702987697716,Gwinnett
Gwinnett County,Calculus A,1261.0,788.0,2022,0.6249008723235527,Gwinnett
Gwinnett County,Calculus BC,681.0,502.0,2022,0.737151248164464,Gwinnett
Gwinnett County,Capstone,205.0,193.0,2022,0.9414634146341463,Gwinnett
Gwinnett County,Capstone Research,167.0,146.0,2022,0.874251497005988,Gwinnett
Gwinnett County,Chemistry,434.0,226.0,2022,0.5207373271889401,Gwinnett
Gwinnett County,Chinese Lang. & Culture,41.0,40.0,2022,0.975609756097561,Gwinnett
Gwinnett County,Computer Science A,393.0,265.0,2022,0.6743002544529262,Gwinnett
Gwinnett County,Computer Science Principles,817.0,586.0,2022,0.7172582619339045,Gwinnett
Gwinnett County,Economics: Macro,388.0,278.0,2022,0.7164948453608248,Gwinnett
Gwinnett County,Economics: Micro,1426.0,833.0,2022,0.5841514726507714,Gwinnett
Gwinnett County,Eng. Language & Comp,1782.0,1173.0,2022,0.6582491582491582,Gwinnett
Gwinnett County,Eng. Literature & Comp,869.0,729.0,2022,0.8388952819332566,Gwinnett
Gwinnett County,Environmental Science,879.0,566.0,2022,0.6439135381114903,Gwinnett
Gwinnett County,European History,116.0,95.0,2022,0.8189655172413793,Gwinnett
Gwinnett County,French Language,77.0,42.0,2022,0.5454545454545454,Gwinnett
Gwinnett County,Geography: Human,1780.0,1252.0,2022,0.7033707865168539,Gwinnett
Gwinnett County,German Language,52.0,32.0,2022,0.6153846153846154,Gwinnett
Gwinnett County,Gov. & Pol. Comp,54.0,44.0,2022,0.8148148148148148,Gwinnett
Gwinnett County,Gov. & Pol. U.S.,1676.0,888.0,2022,0.5298329355608592,Gwinnett
Gwinnett County,Latin: Vergil,31.0,19.0,2022,0.6129032258064516,Gwinnett
Gwinnett County,Music Theory,50.0,28.0,2022,0.56,Gwinnett
Gwinnett County,Physics 1,1079.0,486.0,2022,0.45041705282669137,Gwinnett
Gwinnett County,Physics 2,34.0,7.0,2022,0.20588235294117646,Gwinnett
Gwinnett County,Physics C: Elec & Magnetism,91.0,75.0,2022,0.8241758241758241,Gwinnett
Gwinnett County,Physics C: Mechanics,308.0,242.0,2022,0.7857142857142857,Gwinnett
Gwinnett County,Psychology,1567.0,1145.0,2022,0.7306955966815571,Gwinnett
Gwinnett County,Spanish Language,450.0,386.0,2022,0.8577777777777778,Gwinnett
Gwinnett County,Spanish Literature,35.0,28.0,2022,0.8,Gwinnett
Gwinnett County,Statistics,1182.0,674.0,2022,0.5702199661590525,Gwinnett
Gwinnett County,U.S. History,2536.0,1481.0,2022,0.5839905362776026,Gwinnett
Gwinnett County,World History,2665.0,2111.0,2022,0.7921200750469043,Gwinnett
Habersham County,ALL Subjects,415.0,296.0,2022,0.7132530120481928,Habersham
Habersham County,Biology,55.0,49.0,2022,0.8909090909090909,Habersham
Habersham County,Calculus BC,19.0,17.0,2022,0.8947368421052632,Habersham
Habersham County,Capstone,17.0,16.0,2022,0.9411764705882353,Habersham
Habersham County,Capstone Research,11.0,11.0,2022,1.0,Habersham
Habersham County,Chemistry,17.0,10.0,2022,0.5882352941176471,Habersham
Habersham County,Economics: Micro,31.0,8.0,2022,0.25806451612903225,Habersham
Habersham County,Eng. Language & Comp,37.0,32.0,2022,0.8648648648648649,Habersham
Habersham County,Eng. Literature & Comp,27.0,25.0,2022,0.9259259259259259,Habersham
Habersham County,Environmental Science,26.0,22.0,2022,0.8461538461538461,Habersham
Habersham County,Geography: Human,49.0,29.0,2022,0.5918367346938775,Habersham
Habersham County,Gov. & Pol. U.S.,63.0,23.0,2022,0.36507936507936506,Habersham
Habersham County,U.S. History,47.0,39.0,2022,0.8297872340425532,Habersham
Hall County,ALL Subjects,1476.0,826.0,2022,0.559620596205962,Hall
Hall County,Art History,10.0,8.0,2022,0.8,Hall
Hall County,Art: Studio 2-D Design,18.0,14.0,2022,0.7777777777777778,Hall
Hall County,Biology,83.0,44.0,2022,0.5301204819277109,Hall
Hall County,Calculus A,39.0,23.0,2022,0.5897435897435898,Hall
Hall County,Calculus BC,21.0,18.0,2022,0.8571428571428571,Hall
Hall County,Capstone,53.0,46.0,2022,0.8679245283018868,Hall
Hall County,Capstone Research,18.0,18.0,2022,1.0,Hall
Hall County,Chemistry,14.0,7.0,2022,0.5,Hall
Hall County,Computer Science A,19.0,8.0,2022,0.42105263157894735,Hall
Hall County,Computer Science Principles,27.0,11.0,2022,0.4074074074074074,Hall
Hall County,Economics: Macro,40.0,12.0,2022,0.3,Hall
Hall County,Eng. Language & Comp,259.0,117.0,2022,0.4517374517374517,Hall
Hall County,Eng. Literature & Comp,40.0,36.0,2022,0.9,Hall
Hall County,Environmental Science,82.0,39.0,2022,0.47560975609756095,Hall
Hall County,Geography: Human,143.0,79.0,2022,0.5524475524475524,Hall
Hall County,Gov. & Pol. U.S.,110.0,47.0,2022,0.42727272727272725,Hall
Hall County,Physics 1,42.0,12.0,2022,0.2857142857142857,Hall
Hall County,Physics C: Mechanics,13.0,8.0,2022,0.6153846153846154,Hall
Hall County,Psychology,19.0,9.0,2022,0.47368421052631576,Hall
Hall County,Spanish Language,99.0,90.0,2022,0.9090909090909091,Hall
Hall County,Statistics,34.0,20.0,2022,0.5882352941176471,Hall
Hall County,U.S. History,134.0,55.0,2022,0.41044776119402987,Hall
Hall County,World History,134.0,84.0,2022,0.6268656716417911,Hall
Haralson County,ALL Subjects,11.0,8.0,2022,0.7272727272727273,Haralson
Haralson County,Eng. Literature & Comp,11.0,8.0,2022,0.7272727272727273,Haralson
Harris County,ALL Subjects,321.0,224.0,2022,0.6978193146417445,Harris
Harris County,Biology,46.0,44.0,2022,0.9565217391304348,Harris
Harris County,Calculus A,21.0,12.0,2022,0.5714285714285714,Harris
Harris County,Chemistry,19.0,8.0,2022,0.42105263157894735,Harris
Harris County,Computer Science Principles,16.0,8.0,2022,0.5,Harris
Harris County,Eng. Language & Comp,50.0,39.0,2022,0.78,Harris
Harris County,Environmental Science,17.0,10.0,2022,0.5882352941176471,Harris
Harris County,Psychology,11.0,7.0,2022,0.6363636363636364,Harris
Harris County,Statistics,75.0,48.0,2022,0.64,Harris
Harris County,U.S. History,42.0,28.0,2022,0.6666666666666666,Harris
Hart County,ALL Subjects,141.0,34.0,2022,0.24113475177304963,Hart
Hart County,Biology,45.0,6.0,2022,0.13333333333333333,Hart
Hart County,Eng. Language & Comp,32.0,11.0,2022,0.34375,Hart
Hart County,World History,40.0,13.0,2022,0.325,Hart
Henry County,ALL Subjects,1841.0,1006.0,2022,0.5464421510048887,Henry
Henry County,Art: Studio Drawing,10.0,8.0,2022,0.8,Henry
Henry County,Biology,73.0,39.0,2022,0.5342465753424658,Henry
Henry County,Calculus A,103.0,58.0,2022,0.5631067961165048,Henry
Henry County,Calculus BC,28.0,15.0,2022,0.5357142857142857,Henry
Henry County,Capstone,26.0,16.0,2022,0.6153846153846154,Henry
Henry County,Capstone Research,14.0,12.0,2022,0.8571428571428571,Henry
Henry County,Chemistry,59.0,22.0,2022,0.3728813559322034,Henry
Henry County,Computer Science Principles,18.0,9.0,2022,0.5,Henry
Henry County,Economics: Micro,96.0,58.0,2022,0.6041666666666666,Henry
Henry County,Eng. Language & Comp,206.0,91.0,2022,0.441747572815534,Henry
Henry County,Eng. Literature & Comp,144.0,122.0,2022,0.8472222222222222,Henry
Henry County,Environmental Science,50.0,7.0,2022,0.14,Henry
Henry County,Geography: Human,109.0,57.0,2022,0.5229357798165137,Henry
Henry County,Gov. & Pol. U.S.,98.0,67.0,2022,0.6836734693877551,Henry
Henry County,Physics 1,50.0,18.0,2022,0.36,Henry
Henry County,Psychology,100.0,63.0,2022,0.63,Henry
Henry County,Spanish Language,38.0,32.0,2022,0.8421052631578947,Henry
Henry County,Statistics,104.0,50.0,2022,0.4807692307692308,Henry
Henry County,U.S. History,209.0,82.0,2022,0.3923444976076555,Henry
Henry County,World History,268.0,154.0,2022,0.5746268656716418,Henry
Houston County,ALL Subjects,2522.0,1506.0,2022,0.5971451229183188,Houston
Houston County,Art History,80.0,48.0,2022,0.6,Houston
Houston County,Art: Studio 2-D Design,20.0,18.0,2022,0.9,Houston
Houston County,Biology,163.0,120.0,2022,0.7361963190184049,Houston
Houston County,Calculus A,95.0,69.0,2022,0.7263157894736842,Houston
Houston County,Calculus BC,47.0,22.0,2022,0.46808510638297873,Houston
Houston County,Chemistry,131.0,61.0,2022,0.46564885496183206,Houston
Houston County,Computer Science A,29.0,11.0,2022,0.3793103448275862,Houston
Houston County,Computer Science Principles,39.0,26.0,2022,0.6666666666666666,Houston
Houston County,Economics: Micro,86.0,51.0,2022,0.5930232558139535,Houston
Houston County,Eng. Language & Comp,411.0,183.0,2022,0.44525547445255476,Houston
Houston County,Eng. Literature & Comp,167.0,138.0,2022,0.8263473053892215,Houston
Houston County,Environmental Science,219.0,137.0,2022,0.6255707762557078,Houston
Houston County,Gov. & Pol. U.S.,97.0,44.0,2022,0.4536082474226804,Houston
Houston County,Physics 1,98.0,35.0,2022,0.35714285714285715,Houston
Houston County,Psychology,208.0,119.0,2022,0.5721153846153846,Houston
Houston County,Spanish Language,14.0,9.0,2022,0.6428571428571429,Houston
Houston County,Statistics,210.0,142.0,2022,0.6761904761904762,Houston
Houston County,U.S. History,158.0,97.0,2022,0.6139240506329114,Houston
Houston County,World History,219.0,155.0,2022,0.7077625570776256,Houston
Jackson County,ALL Subjects,678.0,333.0,2022,0.4911504424778761,Jackson
Jackson County,Calculus A,71.0,24.0,2022,0.3380281690140845,Jackson
Jackson County,Capstone,32.0,25.0,2022,0.78125,Jackson
Jackson County,Computer Science Principles,18.0,9.0,2022,0.5,Jackson
Jackson County,Economics: Micro,38.0,12.0,2022,0.3157894736842105,Jackson
Jackson County,Eng. Language & Comp,124.0,51.0,2022,0.4112903225806452,Jackson
Jackson County,Eng. Literature & Comp,39.0,36.0,2022,0.9230769230769231,Jackson
Jackson County,Environmental Science,49.0,22.0,2022,0.4489795918367347,Jackson
Jackson County,Geography: Human,91.0,47.0,2022,0.5164835164835165,Jackson
Jackson County,Gov. & Pol. U.S.,34.0,11.0,2022,0.3235294117647059,Jackson
Jackson County,Physics 1,10.0,4.0,2022,0.4,Jackson
Jackson County,Psychology,11.0,2.0,2022,0.18181818181818182,Jackson
Jackson County,U.S. History,70.0,34.0,2022,0.4857142857142857,Jackson
Jackson County,World History,63.0,39.0,2022,0.6190476190476191,Jackson
Jasper County,ALL Subjects,187.0,113.0,2022,0.6042780748663101,Jasper
Jasper County,Biology,45.0,31.0,2022,0.6888888888888889,Jasper
Jasper County,Calculus A,13.0,9.0,2022,0.6923076923076923,Jasper
Jasper County,Calculus BC,12.0,11.0,2022,0.9166666666666666,Jasper
Jasper County,Eng. Language & Comp,17.0,10.0,2022,0.5882352941176471,Jasper
Jasper County,Gov. & Pol. U.S.,14.0,4.0,2022,0.2857142857142857,Jasper
Jasper County,Psychology,15.0,13.0,2022,0.8666666666666667,Jasper
Jasper County,World History,27.0,15.0,2022,0.5555555555555556,Jasper
Jefferson County,ALL Subjects,59.0,2.0,2022,0.03389830508474576,Jefferson
Jefferson County,Eng. Language & Comp,37.0,2.0,2022,0.05405405405405406,Jefferson
Jones County,ALL Subjects,117.0,51.0,2022,0.4358974358974359,Jones
Jones County,Eng. Language & Comp,22.0,6.0,2022,0.2727272727272727,Jones
Jones County,Gov. & Pol. U.S.,11.0,7.0,2022,0.6363636363636364,Jones
Jones County,U.S. History,16.0,3.0,2022,0.1875,Jones
Jones County,World History,58.0,32.0,2022,0.5517241379310345,Jones
Lamar County,ALL Subjects,43.0,6.0,2022,0.13953488372093023,Lamar
Lamar County,Eng. Language & Comp,24.0,2.0,2022,0.08333333333333333,Lamar
Lamar County,U.S. History,19.0,4.0,2022,0.21052631578947367,Lamar
Laurens County,ALL Subjects,85.0,59.0,2022,0.6941176470588235,Laurens
Laurens County,Eng. Literature & Comp,18.0,17.0,2022,0.9444444444444444,Laurens
Laurens County,Gov. & Pol. U.S.,22.0,17.0,2022,0.7727272727272727,Laurens
Laurens County,Physics C: Mechanics,11.0,5.0,2022,0.45454545454545453,Laurens
Laurens County,U.S. History,21.0,8.0,2022,0.38095238095238093,Laurens
Lee County,ALL Subjects,539.0,353.0,2022,0.6549165120593692,Lee
Lee County,Calculus A,27.0,19.0,2022,0.7037037037037037,Lee
Lee County,Capstone,26.0,23.0,2022,0.8846153846153846,Lee
Lee County,Capstone Research,23.0,21.0,2022,0.9130434782608695,Lee
Lee County,Eng. Language & Comp,61.0,42.0,2022,0.6885245901639344,Lee
Lee County,Eng. Literature & Comp,15.0,14.0,2022,0.9333333333333333,Lee
Lee County,Environmental Science,24.0,13.0,2022,0.5416666666666666,Lee
Lee County,Geography: Human,43.0,25.0,2022,0.5813953488372093,Lee
Lee County,Physics 1,36.0,8.0,2022,0.2222222222222222,Lee
Lee County,Psychology,56.0,31.0,2022,0.5535714285714286,Lee
Lee County,U.S. History,103.0,64.0,2022,0.6213592233009708,Lee
Lee County,World History,120.0,88.0,2022,0.7333333333333333,Lee
Liberty County,ALL Subjects,289.0,86.0,2022,0.2975778546712803,Liberty
Liberty County,Biology,34.0,19.0,2022,0.5588235294117647,Liberty
Liberty County,Chemistry,10.0,1.0,2022,0.1,Liberty
Liberty County,Economics: Micro,20.0,8.0,2022,0.4,Liberty
Liberty County,Eng. Language & Comp,28.0,6.0,2022,0.21428571428571427,Liberty
Liberty County,Eng. Literature & Comp,13.0,8.0,2022,0.6153846153846154,Liberty
Liberty County,Geography: Human,17.0,6.0,2022,0.35294117647058826,Liberty
Liberty County,Gov. & Pol. U.S.,65.0,15.0,2022,0.23076923076923078,Liberty
Liberty County,Statistics,38.0,9.0,2022,0.23684210526315788,Liberty
Liberty County,U.S. History,34.0,9.0,2022,0.2647058823529412,Liberty
Lincoln County,ALL Subjects,36.0,20.0,2022,0.5555555555555556,Lincoln
Lincoln County,Eng. Language & Comp,13.0,2.0,2022,0.15384615384615385,Lincoln
Lincoln County,Eng. Literature & Comp,11.0,8.0,2022,0.7272727272727273,Lincoln
Lowndes County,ALL Subjects,623.0,466.0,2022,0.7479935794542536,Lowndes
Lowndes County,Biology,67.0,64.0,2022,0.9552238805970149,Lowndes
Lowndes County,Calculus A,31.0,26.0,2022,0.8387096774193549,Lowndes
Lowndes County,Chemistry,12.0,9.0,2022,0.75,Lowndes
Lowndes County,Economics: Macro,24.0,20.0,2022,0.8333333333333334,Lowndes
Lowndes County,Economics: Micro,21.0,12.0,2022,0.5714285714285714,Lowndes
Lowndes County,Eng. Language & Comp,49.0,35.0,2022,0.7142857142857143,Lowndes
Lowndes County,Eng. Literature & Comp,32.0,31.0,2022,0.96875,Lowndes
Lowndes County,Environmental Science,81.0,32.0,2022,0.3950617283950617,Lowndes
Lowndes County,Geography: Human,36.0,27.0,2022,0.75,Lowndes
Lowndes County,Gov. & Pol. U.S.,55.0,44.0,2022,0.8,Lowndes
Lowndes County,Spanish Language,12.0,11.0,2022,0.9166666666666666,Lowndes
Lowndes County,Statistics,49.0,35.0,2022,0.7142857142857143,Lowndes
Lowndes County,U.S. History,24.0,18.0,2022,0.75,Lowndes
Lowndes County,World History,114.0,90.0,2022,0.7894736842105263,Lowndes
Lumpkin County,ALL Subjects,199.0,107.0,2022,0.5376884422110553,Lumpkin
Lumpkin County,Biology,13.0,9.0,2022,0.6923076923076923,Lumpkin
Lumpkin County,Calculus A,10.0,6.0,2022,0.6,Lumpkin
Lumpkin County,Eng. Language & Comp,38.0,19.0,2022,0.5,Lumpkin
Lumpkin County,Environmental Science,24.0,23.0,2022,0.9583333333333334,Lumpkin
Lumpkin County,European History,11.0,4.0,2022,0.36363636363636365,Lumpkin
Lumpkin County,Geography: Human,12.0,7.0,2022,0.5833333333333334,Lumpkin
Lumpkin County,Gov. & Pol. U.S.,32.0,8.0,2022,0.25,Lumpkin
Lumpkin County,U.S. History,23.0,6.0,2022,0.2608695652173913,Lumpkin
Lumpkin County,World History,23.0,15.0,2022,0.6521739130434783,Lumpkin
Madison County,ALL Subjects,248.0,175.0,2022,0.7056451612903226,Madison
Madison County,Biology,28.0,19.0,2022,0.6785714285714286,Madison
Madison County,Computer Science Principles,33.0,30.0,2022,0.9090909090909091,Madison
Madison County,Economics: Macro,13.0,10.0,2022,0.7692307692307693,Madison
Madison County,Economics: Micro,11.0,7.0,2022,0.6363636363636364,Madison
Madison County,Eng. Language & Comp,42.0,29.0,2022,0.6904761904761905,Madison
Madison County,Eng. Literature & Comp,20.0,19.0,2022,0.95,Madison
Madison County,Physics 1,13.0,3.0,2022,0.23076923076923078,Madison
