County,State_Abbreviation,Year,PassRate,Income,County_State,GEOID,geometry
Marathon,WI,2021,69.47456213511259,59089,"Marathon, WI",55073,"POLYGON ((-90.316574 44.953278, -90.315038 45.033829, -90.197516 45.03364, -90.19776499999999 45.120604, -90.043685 45.120214, -89.964494 45.120162, -89.72683599999999 45.119966, -89.49202299999999 45.119451, -89.42597099999999 45.119098, -89.22421399999999 45.118567, -89.22381399999999 45.029246, -89.22345 44.942853, -89.224008 44.856265, -89.223745 44.681365, -89.345917 44.68138, -89.489905 44.685846999999995, -89.844931 44.684945, -89.964013 44.684829, -90.079442 44.685167, -90.139696 44.685179999999995, -90.31625299999999 44.685154, -90.316574 44.953278))"
Marathon,WI,2022,64.82919254658385,59949,"Marathon, WI",55073,"POLYGON ((-90.316574 44.953278, -90.315038 45.033829, -90.197516 45.03364, -90.19776499999999 45.120604, -90.043685 45.120214, -89.964494 45.120162, -89.72683599999999 45.119966, -89.49202299999999 45.119451, -89.42597099999999 45.119098, -89.22421399999999 45.118567, -89.22381399999999 45.029246, -89.22345 44.942853, -89.224008 44.856265, -89.223745 44.681365, -89.345917 44.68138, -89.489905 44.685846999999995, -89.844931 44.684945, -89.964013 44.684829, -90.079442 44.685167, -90.139696 44.685179999999995, -90.31625299999999 44.685154, -90.316574 44.953278))"
Rusk,WI,2019,47.36842105263158,44563,"Rusk, WI",55107,"POLYGON ((-91.540294 45.637605, -90.678749 45.638264, -90.67797999999999 45.493629999999996, -90.67877299999999 45.377907, -90.925343 45.379349999999995, -90.92522199999999 45.292061, -91.541322 45.29222, -91.540294 45.637605))"
Rusk,WI,2020,50.0,47883,"Rusk, WI",55107,"POLYGON ((-91.540294 45.637605, -90.678749 45.638264, -90.67797999999999 45.493629999999996, -90.67877299999999 45.377907, -90.925343 45.379349999999995, -90.92522199999999 45.292061, -91.541322 45.29222, -91.540294 45.637605))"
Rusk,WI,2021,40.0,52068,"Rusk, WI",55107,"POLYGON ((-91.540294 45.637605, -90.678749 45.638264, -90.67797999999999 45.493629999999996, -90.67877299999999 45.377907, -90.925343 45.379349999999995, -90.92522199999999 45.292061, -91.541322 45.29222, -91.540294 45.637605))"
Rusk,WI,2022,62.5,52712,"Rusk, WI",55107,"POLYGON ((-91.540294 45.637605, -90.678749 45.638264, -90.67797999999999 45.493629999999996, -90.67877299999999 45.377907, -90.925343 45.379349999999995, -90.92522199999999 45.292061, -91.541322 45.29222, -91.540294 45.637605))"
Taylor,WI,2019,59.52380952380953,42738,"Taylor, WI",55119,"POLYGON ((-90.92522199999999 45.292061, -90.925343 45.379349999999995, -90.67877299999999 45.377907, -90.042273 45.381865999999995, -90.046143 45.340309, -90.043685 45.120214, -90.19776499999999 45.120604, -90.197516 45.03364, -90.315038 45.033829, -90.433612 45.030977, -90.557053 45.031121, -90.80008199999999 45.031600999999995, -90.923362 45.031143, -90.92590299999999 45.120101, -90.92522199999999 45.292061))"
Taylor,WI,2020,50.79365079365079,47024,"Taylor, WI",55119,"POLYGON ((-90.92522199999999 45.292061, -90.925343 45.379349999999995, -90.67877299999999 45.377907, -90.042273 45.381865999999995, -90.046143 45.340309, -90.043685 45.120214, -90.19776499999999 45.120604, -90.197516 45.03364, -90.315038 45.033829, -90.433612 45.030977, -90.557053 45.031121, -90.80008199999999 45.031600999999995, -90.923362 45.031143, -90.92590299999999 45.120101, -90.92522199999999 45.292061))"
Taylor,WI,2021,60.13986013986014,50581,"Taylor, WI",55119,"POLYGON ((-90.92522199999999 45.292061, -90.925343 45.379349999999995, -90.67877299999999 45.377907, -90.042273 45.381865999999995, -90.046143 45.340309, -90.043685 45.120214, -90.19776499999999 45.120604, -90.197516 45.03364, -90.315038 45.033829, -90.433612 45.030977, -90.557053 45.031121, -90.80008199999999 45.031600999999995, -90.923362 45.031143, -90.92590299999999 45.120101, -90.92522199999999 45.292061))"
Taylor,WI,2022,60.23391812865497,50045,"Taylor, WI",55119,"POLYGON ((-90.92522199999999 45.292061, -90.925343 45.379349999999995, -90.67877299999999 45.377907, -90.042273 45.381865999999995, -90.046143 45.340309, -90.043685 45.120214, -90.19776499999999 45.120604, -90.197516 45.03364, -90.315038 45.033829, -90.433612 45.030977, -90.557053 45.031121, -90.80008199999999 45.031600999999995, -90.923362 45.031143, -90.92590299999999 45.120101, -90.92522199999999 45.292061))"
